ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Family_Glottocode,Family_Name,Status,Parent_Glottocode
koro1310,Koronadal Blaan,Papunesia,6.20529,125.007,koro1310,bpr,aust1307,Austronesian,not endangered,blaa1241
sara1326,Sarangani Blaan,Papunesia,6.03691,125.354,sara1326,bps,aust1307,Austronesian,not endangered,blaa1241
rata1244,Ratahan,Papunesia,1.07592,124.85799999999999,rata1244,rth,aust1307,Austronesian,shifting,sout3155
bant1286,Bantik,Papunesia,1.4458600000000001,124.846,bant1286,bnq,aust1307,Austronesian,moribund,sout3155
tala1285,Talaud,Papunesia,4.11846,126.795,tala1285,tld,aust1307,Austronesian,not endangered,nort3174
sang1336,Sangir,Papunesia,5.444878,125.481047,sang1336,sxn,aust1307,Austronesian,not endangered,nort2871
sang1337,Sangil,Papunesia,5.40229,125.37799999999999,sang1337,snl,aust1307,Austronesian,not endangered,nort2871
ilok1237,Iloko,Papunesia,15.9361,120.993,ilok1237,ilo,aust1307,Austronesian,not endangered,nort3238
arta1239,Arta,Papunesia,16.4185,121.656,arta1239,atz,aust1307,Austronesian,nearly extinct,nort3238
isna1241,Isnag,Papunesia,18.2139,121.16,isna1241,isd,aust1307,Austronesian,not endangered,caga1241
iban1267,Ibanag,Papunesia,17.4201,121.891,iban1267,ibg,aust1307,Austronesian,not endangered,iban1268
adas1235,Adasen,Papunesia,17.8187,120.905,adas1235,tiu,aust1307,Austronesian,shifting,iban1268
mala1534,Malaweg,Papunesia,17.844832999999998,121.391322,mala1534,,aust1307,Austronesian,,iban1268
pamp1244,Pamplona Atta,Papunesia,18.4738,121.3,pamp1244,att,aust1307,Austronesian,not endangered,atta1244
pudt1235,Pudtol Atta,Papunesia,18.2112,121.37899999999999,pudt1235,atp,aust1307,Austronesian,threatened,atta1244
fair1238,Faire Atta,Papunesia,17.9808,121.436,fair1238,azt,aust1307,Austronesian,shifting,atta1244
yoga1237,Yogad,Papunesia,16.7015,121.71799999999999,yoga1237,yog,aust1307,Austronesian,not endangered,gadd1245
cent2084,Central Cagayan Agta,Papunesia,17.9571,121.85700000000001,cent2084,agt,aust1307,Austronesian,shifting,gadd1245
itaw1240,Itawit,Papunesia,17.7329,121.58,itaw1240,itv,aust1307,Austronesian,not endangered,gadd1245
gadd1244,Gaddang,Papunesia,16.5468,121.177,gadd1244,gad,aust1307,Austronesian,not endangered,caga1242
gada1258,Ga'dang,Papunesia,17.2238,121.455,gada1258,gdg,aust1307,Austronesian,not endangered,caga1242
dupa1235,Dupaninan Agta,Papunesia,17.3748,122.18799999999999,dupa1235,duo,aust1307,Austronesian,shifting,nort3187
casi1235,Casiguran-Nagtipunan Agta,Papunesia,16.2176,121.87799999999999,casi1235,dgc,aust1307,Austronesian,shifting,nucl1755
para1306,Paranan,Papunesia,17.0,122.37200000000001,para1306,prf,aust1307,Austronesian,not endangered,para1320
agta1234,Agta-Pahanan,Papunesia,17.0538,122.2802,agta1234,apf,aust1307,Austronesian,not endangered,para1320
dica1235,Dicamay Agta,Papunesia,17.8846,121.60600000000001,dica1235,duy,aust1307,Austronesian,extinct,unun9992
nort2875,Northern Alta,Papunesia,15.6913,121.454,nort2875,aqn,aust1307,Austronesian,shifting,meso1254
sout2905,Southern Alta,Papunesia,15.1841,121.054,sout2905,agy,aust1307,Austronesian,shifting,meso1254
isin1239,Isinai,Papunesia,16.3299,121.12,isin1239,inn,aust1307,Austronesian,nearly extinct,cent2296
bino1237,Binongan Itneg,Papunesia,17.5972,120.876,bino1237,itb,aust1307,Austronesian,not endangered,itne1252
inla1260,Inlaod Itneg,Papunesia,17.617520000000003,120.65388999999999,inla1260,iti,aust1307,Austronesian,threatened,itne1252
limo1248,Limos Kalinga,Papunesia,17.6081,121.381,limo1248,kmk,aust1307,Austronesian,not endangered,nort3226
maba1279,Mabaka Valley Kalinga,Papunesia,17.6683,121.073,maba1279,kkg,aust1307,Austronesian,not endangered,nort3231
bana1288,Banao Itneg,Papunesia,17.5643,121.05,bana1288,bjx,aust1307,Austronesian,not endangered,nort3231
lubu1243,Lubuagan Kalinga,Papunesia,17.3879,121.0365,lubu1243,knb,aust1307,Austronesian,not endangered,cent2282
butb1235,Butbut Kalinga,Papunesia,17.2239,121.09100000000001,butb1235,kyb,aust1307,Austronesian,not endangered,sout3203
sout2908,Bangad,Papunesia,17.2936,121.068,sout2908,ksc,aust1307,Austronesian,not endangered,sout3203
lowe1412,Tanudan Kalinga,Papunesia,17.3441,121.311,lowe1412,kml,aust1307,Austronesian,not endangered,sout3207
madu1248,Madukayang Kalinga,Papunesia,17.1794,121.236,madu1248,kmd,aust1307,Austronesian,not endangered,sout3207
moya1235,Moyadan Itneg,Papunesia,17.4232,120.70200000000001,moya1235,ity,aust1307,Austronesian,not endangered,masa1325
masa1307,Masadiit Itneg,Papunesia,17.4501,120.829,masa1307,tis,aust1307,Austronesian,not endangered,masa1325
bala1310,Balangao,Papunesia,17.0994,121.272,bala1310,blw,aust1307,Austronesian,not endangered,nucl1754
amga1235,Amganad Ifugao,Papunesia,16.9016,121.042,amga1235,ifa,aust1307,Austronesian,not endangered,ifug1247
tuwa1243,Tuwali Ifugao,Papunesia,16.6646,121.113,tuwa1243,ifk,aust1307,Austronesian,not endangered,ifug1247
bata1298,Batad Ifugao,Papunesia,16.8266,121.23,bata1298,ifb,aust1307,Austronesian,not endangered,bata1319
mayo1262,Mayoyao Ifugao,Papunesia,16.9984,121.29,mayo1262,ifu,aust1307,Austronesian,not endangered,bata1319
kank1243,Kankanaey,Papunesia,16.8548,120.689,kank1243,kne,aust1307,Austronesian,not endangered,kank1245
nort2877,Northern Kankanay,Papunesia,17.1057,120.786,nort2877,xnn,aust1307,Austronesian,not endangered,maen1236
maen1235,Maeng Itneg,Papunesia,17.2453,120.71799999999999,maen1235,itt,aust1307,Austronesian,not endangered,maen1236
fina1242,Finallig,Papunesia,17.0319,121.11,fina1242,bkb,aust1307,Austronesian,,bont1247
cent2292,Central Bontoc,Papunesia,17.08,120.92,cent2292,lbk,aust1307,Austronesian,not endangered,bont1247
ilon1239,Ilongot,Papunesia,16.3785,121.54700000000001,ilon1239,ilk,aust1307,Austronesian,threatened,sout2907
pang1290,Pangasinan,Papunesia,15.9377,120.365,pang1290,pag,aust1307,Austronesian,not endangered,west2550
iwak1237,I-Wak,Papunesia,16.304479999999998,120.78633,iwak1237,iwk,aust1307,Austronesian,threatened,nucl1542
ibal1244,Ibaloi,Papunesia,16.4263,120.695,ibal1244,ibl,aust1307,Austronesian,not endangered,nucl1542
kara1487,Karao,Papunesia,16.5655,120.956,kara1487,kyj,aust1307,Austronesian,not endangered,nucl1542
ahin1234,Ahin-Kayapa Kalanguya,Papunesia,16.320999999999998,120.90003,ahin1234,kak,aust1307,Austronesian,not endangered,kall1244
kele1259,Keley-i Kallahan,Papunesia,16.7099,121.035,kele1259,ify,aust1307,Austronesian,not endangered,kall1244
tons1239,Tonsawang,Papunesia,1.0539,124.652,tons1239,tnw,aust1307,Austronesian,threatened,mina1272
tont1239,Tontemboan,Papunesia,1.24813,124.654,tont1239,tnt,aust1307,Austronesian,threatened,nort2886
tond1251,Tondano,Papunesia,1.28024,124.964,tond1251,tdn,aust1307,Austronesian,shifting,nort2887
tomb1243,Tombulu,Papunesia,1.39715,124.75399999999999,tomb1243,tom,aust1307,Austronesian,shifting,nort2887
tons1240,Tonsea,Papunesia,1.51393,125.052,tons1240,txs,aust1307,Austronesian,threatened,nort2887
lemo1243,Lemolang,Papunesia,-2.63313,120.27,lemo1243,ley,aust1307,Austronesian,shifting,sout2923
camp1262,Campalagian,Papunesia,-4.016667,119.62361100000001,camp1262,cml,aust1307,Austronesian,not endangered,bugi1245
bugi1244,Buginese,Papunesia,-4.47,119.977,bugi1244,bug,aust1307,Austronesian,not endangered,bugi1245
emba1238,Embaloh,Papunesia,1.3156,112.63,emba1238,emb,aust1307,Austronesian,not endangered,tama1334
tama1335,Taman (Indonesia),Papunesia,1.00003,112.975,tama1335,tmn,aust1307,Austronesian,not endangered,tama1334
mamu1255,Mamuju,Papunesia,-2.50762,119.08200000000001,mamu1255,mqx,aust1307,Austronesian,threatened,nort2894
mand1442,Mandar,Papunesia,-3.3471699999999998,119.068,mand1442,mdr,aust1307,Austronesian,not endangered,nort2894
dakk1238,Dakka,Papunesia,-3.33671,119.235,dakk1238,dkk,aust1307,Austronesian,shifting,pitu1237
pann1239,Pannei,Papunesia,-3.2197299999999998,119.191,pann1239,pnc,aust1307,Austronesian,not endangered,pitu1237
ulum1237,Ulumanda',Papunesia,-3.00933,118.994,ulum1237,ulm,aust1307,Austronesian,not endangered,mata1312
bamb1270,Bambam,Papunesia,-3.02759,119.20100000000001,bamb1270,ptu,aust1307,Austronesian,not endangered,mata1312
aral1243,Aralle-Tabulahan,Papunesia,-2.78397,119.319,aral1243,atq,aust1307,Austronesian,not endangered,mata1312
kalu1247,Kalumpang,Papunesia,-2.3338799999999997,119.47399999999999,kalu1247,kli,aust1307,Austronesian,not endangered,tora1260
taee1237,Tae',Papunesia,-2.58205,120.139,taee1237,rob,aust1307,Austronesian,not endangered,tora1260
mama1276,Mamasa,Papunesia,-3.0811,119.484,mama1276,mqj,aust1307,Austronesian,not endangered,tora1260
tora1261,Toraja-Sa'dan,Papunesia,-2.9714400000000003,119.829,tora1261,sda,aust1307,Austronesian,not endangered,tora1260
talo1251,Talondo',Papunesia,-2.4525,119.35,talo1251,tln,aust1307,Austronesian,shifting,tora1260
maiw1250,Maiwa (Indonesia),Papunesia,-3.59444,119.978,maiw1250,wmm,aust1307,Austronesian,not endangered,mase1250
duri1242,Duri,Papunesia,-3.3708099999999996,119.87100000000001,duri1242,mvp,aust1307,Austronesian,not endangered,mase1250
mali1283,Malimpung,Papunesia,-3.6996,119.76,mali1283,mli,aust1307,Austronesian,not endangered,mase1250
enre1239,Enrekang,Papunesia,-3.5384800000000003,119.66,enre1239,ptt,aust1307,Austronesian,not endangered,mase1250
sela1260,Selayar,Papunesia,-6.10145,120.49600000000001,sela1260,sly,aust1307,Austronesian,not endangered,maka1310
bent1237,Bentong,Papunesia,-4.76004,119.806,bent1237,bnu,aust1307,Austronesian,threatened,nucl1727
maka1311,Makasar,Papunesia,-5.65551,119.838,maka1311,mak,aust1307,Austronesian,threatened,nucl1727
high1275,Highland Konjo,Papunesia,-5.26559,119.928,high1275,kjk,aust1307,Austronesian,threatened,konj1250
coas1295,Coastal Konjo,Papunesia,-5.4153199999999995,120.304,coas1295,kjc,aust1307,Austronesian,threatened,konj1250
seko1243,Seko Padang,Papunesia,-2.14311,119.959,seko1243,skx,aust1307,Austronesian,not endangered,seko1241
seko1242,Seko Tengah,Papunesia,-2.2206900000000003,119.823,seko1242,sko,aust1307,Austronesian,threatened,seko1241
budo1241,Budong-Budong,Papunesia,-2.07756,119.32700000000001,budo1241,bdx,aust1307,Austronesian,moribund,pana1302
pana1303,Panasuan,Papunesia,-2.2404900000000003,119.65,pana1303,psn,aust1307,Austronesian,shifting,pana1302
seru1246,Serudung Murut,Papunesia,4.39954,117.279,seru1246,srk,aust1307,Austronesian,threatened,pait1248
tomb1244,Tombonuo,Papunesia,6.2892,117.322,tomb1244,txa,aust1307,Austronesian,threatened,pait1248
abai1240,Abai Sungai,Papunesia,5.55394,118.306,abai1240,abf,aust1307,Austronesian,shifting,pait1248
uppe1427,Upper Kinabatangan,Papunesia,5.31911,116.90100000000001,uppe1427,dmg,aust1307,Austronesian,threatened,uppe1426
lana1236,Lanas Lobu,Papunesia,5.39196,116.57700000000001,lana1236,ruu,aust1307,Austronesian,threatened,uppe1426
tamp1254,Tampias Lobu,Papunesia,5.72467,116.789,tamp1254,low,aust1307,Austronesian,threatened,uppe1426
tobi1239,Tobilung,Papunesia,6.560969999999999,116.67,tobi1239,tgb,aust1307,Austronesian,threatened,dusu1277
kima1244,Kimaragang,Papunesia,6.61982,116.96,kima1244,kqr,aust1307,Austronesian,threatened,dusu1277
kuij1237,Kuijau,Papunesia,5.47179,116.10799999999999,kuij1237,dkr,aust1307,Austronesian,threatened,dusu1277
kota1279,Kota Marudu Talantang,Papunesia,6.48554,116.853,kota1279,grm,aust1307,Austronesian,threatened,dusu1277
klia1235,Klias River Kadazan,Papunesia,5.3945300000000005,115.58200000000001,klia1235,kqt,aust1307,Austronesian,threatened,dusu1277
rung1259,Rungus,Papunesia,6.83989,116.743,rung1259,drg,aust1307,Austronesian,threatened,rung1260
labu1249,Labuk-Kinabatangan Kadazan,Papunesia,5.51924,117.507,labu1249,dtb,aust1307,Austronesian,not endangered,dump1244
dump1242,Dumpas,Papunesia,5.934830000000001,117.419,dump1242,dmv,aust1307,Austronesian,shifting,dump1244
temp1235,Tempasuk Dusun,Papunesia,6.3638900000000005,116.545,temp1235,tdu,aust1307,Austronesian,threatened,kada1292
cent2100,Central Dusun,Papunesia,6.02998,116.681,cent2100,dtp,aust1307,Austronesian,threatened,kada1292
coas1294,Coastal Kadazan,Papunesia,5.77065,116.06299999999999,coas1294,kzj,aust1307,Austronesian,not endangered,kada1292
mino1243,Minokok,Papunesia,5.43348,116.759,mino1243,mqq,aust1307,Austronesian,threatened,sugu1244
sugu1243,Sugut Dusun,Papunesia,6.14235,117.176,sugu1243,kzs,aust1307,Austronesian,threatened,sugu1244
tamb1254,Tambunan Dusun,Papunesia,5.682840000000001,116.37299999999999,tamb1254,kzt,aust1307,Austronesian,threatened,sugu1244
kota1278,Kota Marudu Tinagas,Papunesia,6.377000000000001,116.946,kota1278,ktr,aust1307,Austronesian,threatened,sugu1244
saba1267,Sabah Bisaya,Papunesia,5.30433,115.512,saba1267,bsy,aust1307,Austronesian,threatened,bisa1270
brun1245,Brunei Bisaya,Papunesia,4.6079099999999995,114.51700000000001,brun1245,bsb,aust1307,Austronesian,not endangered,bisa1270
lotu1250,Lotud,Papunesia,6.13732,116.23200000000001,lotu1250,dtr,aust1307,Austronesian,threatened,bisa1270
tata1257,Tatana,Papunesia,5.49808,115.553,tata1257,txx,aust1307,Austronesian,threatened,grea1294
papa1268,Papar,Papunesia,5.57378,115.58,papa1268,dpp,aust1307,Austronesian,shifting,grea1294
abai1241,Abai Tubu-Abai Sembuak,Papunesia,3.524226,116.16245500000001,abai1241,,aust1307,Austronesian,,muru1275
kala1391,Kalabakan,Papunesia,4.53605,117.31700000000001,kala1391,kve,aust1307,Austronesian,threatened,east2724
okol1241,Okolod,Papunesia,4.53989,115.75299999999999,okol1241,kqv,aust1307,Austronesian,not endangered,east2724
semb1240,Sembakung Murut,Papunesia,4.221019999999999,116.79899999999999,semb1240,sbr,aust1307,Austronesian,threatened,selu1244
selu1243,Selungai Murut,Papunesia,4.34788,116.45,selu1243,slg,aust1307,Austronesian,threatened,selu1244
keni1249,Keningau Murut,Papunesia,5.42272,116.198,keni1249,kxi,aust1307,Austronesian,shifting,nort3186
book1241,Bookan,Papunesia,5.32519,116.47399999999999,book1241,bnb,aust1307,Austronesian,shifting,nort3186
timu1262,Timugon Murut,Papunesia,5.1796,115.82600000000001,timu1262,tih,aust1307,Austronesian,threatened,nort3186
gana1277,Gana,Papunesia,5.575830000000001,116.145,gana1277,gnq,aust1307,Austronesian,shifting,nort3186
palu1253,Paluan,Papunesia,5.02715,116.346,palu1253,plz,aust1307,Austronesian,threatened,nort3186
taga1273,Tagal Murut,Papunesia,4.429069999999999,116.177,taga1273,mvv,aust1307,Austronesian,threatened,suma1273
buru1304,Burusu,Papunesia,3.3691199999999997,117.012,buru1304,bqr,aust1307,Austronesian,not endangered,tidu1238
sout3241,Southern Tidung,Papunesia,4.0,117.75,sout3241,itd,aust1307,Austronesian,not endangered,tidu1239
nort3262,Northern Tidung,Papunesia,5.8606,117.5455,nort3262,ntd,aust1307,Austronesian,shifting,tidu1239
moda1244,Modang,Papunesia,0.80793,116.573,moda1244,mxd,aust1307,Austronesian,not endangered,moda1243
sega1243,Segai,Papunesia,1.97695,116.954,sega1243,sge,aust1307,Austronesian,threatened,moda1243
muri1259,Murik (Malaysia),Papunesia,3.7519,114.434,muri1259,mxr,aust1307,Austronesian,shifting,kaya1336
bara1370,Baram Kayan,Papunesia,3.51211,114.48200000000001,bara1370,kys,aust1307,Austronesian,threatened,kaya1333
mend1267,Mendalam Kayan,Papunesia,0.9879399999999999,113.286,mend1267,xkd,aust1307,Austronesian,threatened,kaya1333
baha1257,Bahau,Papunesia,0.30801,115.33200000000001,baha1257,bhv,aust1307,Austronesian,not endangered,kaya1333
kaya1325,Kayan River Kayan,Papunesia,1.78269,115.82700000000001,kaya1325,xkn,aust1307,Austronesian,threatened,kaya1333
busa1255,Busang Kayan,Papunesia,0.03494,115.40100000000001,busa1255,bfg,aust1307,Austronesian,threatened,reja1244
kaya1324,Kayan Mahakam,Papunesia,0.9178700000000001,114.45200000000001,kaya1324,xay,aust1307,Austronesian,threatened,reja1244
reja1241,Rejang Kayan,Papunesia,2.71903,114.169,reja1241,ree,aust1307,Austronesian,threatened,reja1244
daro1239,Daro-Matu Melanau,Papunesia,2.54435,111.536,daro1239,dro,aust1307,Austronesian,threatened,mela1255
cent2101,Central Melanau,Papunesia,2.524086,111.346451,cent2101,mel,aust1307,Austronesian,threatened,mela1255
kano1244,Kanowit-Tanjong Melanau,Papunesia,2.03781,112.383,kano1244,kxn,aust1307,Austronesian,shifting,sibu1259
sibu1258,Sibu Melanau,Papunesia,2.2675799999999997,111.76299999999999,sibu1258,sdx,aust1307,Austronesian,shifting,sibu1259
seka1248,Sekapan,Papunesia,2.47567,113.56200000000001,seka1248,skp,aust1307,Austronesian,threatened,kaja1255
laha1253,Lahanan,Papunesia,2.7273400000000003,113.947,laha1253,lhn,aust1307,Austronesian,threatened,kaja1256
kaja1250,Kajaman,Papunesia,2.78613,113.88600000000001,kaja1250,kag,aust1307,Austronesian,threatened,kaja1256
hovo1239,Hobongan,Papunesia,0.9841,113.897,hovo1239,hov,aust1307,Austronesian,threatened,mull1247
aohe1237,Aoheng-Seputan,Papunesia,0.8740399999999999,114.12700000000001,aohe1237,pni,aust1307,Austronesian,threatened,mull1247
kere1285,Kereho,Papunesia,0.64649,113.64399999999999,kere1285,xke,aust1307,Austronesian,threatened,mull1247
puna1266,Punan Tubu,Papunesia,2.86972,116.26,puna1266,puj,aust1307,Austronesian,threatened,puna1281
puna1275,Punan Bah-Biau,Papunesia,2.2737700000000003,113.156,puna1275,pna,aust1307,Austronesian,threatened,puna1281
saja1241,Sajau-Latti,Papunesia,2.43432,117.40100000000001,saja1241,sjb,aust1307,Austronesian,not endangered,puna1281
ukit1237,Ukit,Papunesia,1.56623,114.579,ukit1237,umi,aust1307,Austronesian,shifting,buka1263
buka1261,Bukat,Papunesia,1.29075,113.24600000000001,buka1261,bvk,aust1307,Austronesian,threatened,buka1263
buki1248,Bukitan,Papunesia,2.34947,114.895,buki1248,bkn,aust1307,Austronesian,threatened,buka1263
puna1267,Punan Aput,Papunesia,1.38035,116.089,puna1267,pud,aust1307,Austronesian,threatened,aput1239
puna1268,Punan Merah,Papunesia,0.50763,115.588,puna1268,puf,aust1307,Austronesian,shifting,aput1239
sian1255,Sihan,Papunesia,2.66154,113.84299999999999,sian1255,spg,aust1307,Austronesian,moribund,aput1239
puna1278,Punan Batu 1,Papunesia,2.65327,113.93,puna1278,pnm,aust1307,Austronesian,moribund,aput1239
idaa1241,Ida'an,Papunesia,5.29059,118.515,idaa1241,dbj,aust1307,Austronesian,threatened,nort3172
bong1289,Bonggi,Papunesia,7.292489999999999,117.17399999999999,bong1289,bdg,aust1307,Austronesian,threatened,nort3172
bolo1268,Bolongan,Papunesia,2.75927,117.29299999999999,bolo1268,blj,aust1307,Austronesian,not endangered,unun9995
bint1246,Bintulu,Papunesia,3.867,113.634,bint1246,bny,aust1307,Austronesian,threatened,nort3171
waha1238,Eastern Lowland Kenyah,Papunesia,1.56635,116.655,waha1238,whk,aust1307,Austronesian,shifting,lowl1270
long1406,Western Lowland Kenyah,Papunesia,3.85226,114.82,long1406,ttw,aust1307,Austronesian,shifting,west2875
east2485,Eastern Penan,Papunesia,4.5915,114.584,east2485,pez,aust1307,Austronesian,shifting,pena1271
sebo1238,Sebop,Papunesia,3.4270099999999997,114.178,sebo1238,sib,aust1307,Austronesian,threatened,west2562
west2563,Western Penan,Papunesia,3.4667,114.523,west2563,pne,aust1307,Austronesian,threatened,west2562
main1275,Usun Apau Kenyah,Papunesia,3.54443,114.039,main1275,xkl,aust1307,Austronesian,threatened,high1288
umal1239,Uma' Lasan,Papunesia,2.14141,114.205,umal1239,xky,aust1307,Austronesian,threatened,uppe1425
umal1238,Uma' Lung,Papunesia,3.25,116.5,umal1238,ulu,aust1307,Austronesian,shifting,uppe1425
naro1251,Narom,Papunesia,4.42115,114.01100000000001,naro1251,nrm,aust1307,Austronesian,threatened,cent2273
lela1246,Lelak,Papunesia,4.11426,114.029,lela1246,llk,aust1307,Austronesian,shifting,cent2273
kipu1237,Kiput,Papunesia,4.16535,114.367,kipu1237,kyi,aust1307,Austronesian,shifting,cent2272
bela1260,Lemeting,Papunesia,4.96207,114.93299999999999,bela1260,beg,aust1307,Austronesian,moribund,cent2272
tuto1241,Tutong,Papunesia,4.74327,114.63799999999999,tuto1241,ttg,aust1307,Austronesian,threatened,cent2272
west2564,West Berawan,Papunesia,3.9815,114.52799999999999,west2564,zbw,aust1307,Austronesian,threatened,bera1264
east2486,East Berawan,Papunesia,3.96098,114.60600000000001,east2486,zbe,aust1307,Austronesian,threatened,cent2097
