id,family_id,name,iso639P3code,aes,population
avat1244,atla1278,Avatime,avn,Not Endangered,27200
avau1237,aust1307,Avau,avb,Not Endangered,620
aves1237,indo1319,Avestan,ave,10 (Extinct),0
avik1243,atla1278,Avikam,avi,Not Endangered,21000
avok1242,cent2225,Avokaya,avu,Not Endangered,65000
awab1243,pama1250,Awabakal,awk,10 (Extinct),0
awac1238,aust1305,Lavia-Awalai-Damangnuo Awa,vwa,6b (Threatened),98000
awac1239,barb1265,Awa-Cuaiquer,kwi,6b (Threatened),14100
awad1243,indo1319,Awadhi,awa,Not Endangered,4352000
awad1244,aust1307,Awad Bing,bcu,Not Endangered,1450
awak1250,atla1278,Awak,awo,Not Endangered,6000
awap1236,nucl1709,Awa (Papua New Guinea),awb,Not Endangered,2050
awar1248,nucl1709,Awara,awx,Not Endangered,1900
awar1249,lowe1437,Awar,aya,8a (Moribund),900
awbo1238,bayo1259,Awbono,awh,6b (Threatened),100
awee1242,afro1255,Aweer,bob,7 (Shifting),7600
awer1241,lake1255,Awera,awr,7 (Shifting),70
awet1244,tupi1275,Awetí,awe,7 (Shifting),170
awin1248,atla1278,Awing,azo,Not Endangered,19000
awiy1238,nucl1709,Awiyaana,auy,Not Endangered,11100
awji1241,afro1255,Awjilah,auj,7 (Shifting),2470
awng1244,afro1255,Awngi,awn,Not Endangered,553400
awng1245,pama1250,Awngthim,gwm,10 (Extinct),0
awtu1239,sepi1257,Awtuw,kmn,7 (Shifting),700
awun1245,sepi1257,Auwon,aww,7 (Shifting),400
awut1241,atla1278,Awutu,afu,7 (Shifting),129000
awuu1235,sino1245,Southern Awu (Lope),yiu,6b (Threatened),20000
awyi1241,bord1247,Awyi,auw,7 (Shifting),350
axam1237,aust1307,Axamb,ahb,7 (Shifting),750
axiy1235,sino1245,Axi Yi,yix,6b (Threatened),100000
ayab1239,pama1250,Yintyinka-Ayabadhu,ayd,10 (Extinct),0
ayac1239,quec1387,Ayacucho Quechua,quy,Not Endangered,900000
ayau1235,otom1299,Ayautla Mazatec,vmy,6b (Threatened),3700
ayer1245,atla1278,Ayere,aye,6b (Threatened),3000
ayer1246,pama1250,Ayerrerenge,axe,10 (Extinct),0
ayic1234,book1242,Ayi (China),ayx,unk,-1
ayip1235,sepi1257,Ayi (Papua New Guinea),ayq,7 (Shifting),430
ayiw1239,aust1307,Äiwoo,nfl,6b (Threatened),8400
ayiz1244,sino1245,Ayizi,yyz,8b (Nearly extinct),50
ayiz1245,atla1278,Ayizo Gbe,ayb,Not Endangered,476000
ayoq1235,otom1299,Ayoquesco Zapotec,zaf,7 (Shifting),880
ayor1240,zamu1243,Ayoreo,ayo,7 (Shifting),4650
ayut1236,otom1299,Ayutla Mixtec,miy,6b (Threatened),11600
ayuu1242,atla1278,Ayu,ayu,8a (Moribund),800
azha1235,sino1245,Azha,aza,Not Endangered,53000
azhe1235,sino1245,Azhe,yiz,Not Endangered,54000
azoy1236,otom1299,Azoyú Me'phaa,tpc,Not Endangered,590
baan1241,atla1278,Baan,bvj,7 (Shifting),5000
baan1242,atla1278,Baangi,bqx,Not Endangered,15000
baat1238,atla1278,Baatonum,bba,Not Endangered,1041000
baba1263,atla1278,Babango,bbm,6b (Threatened),2550
baba1264,atla1278,Baba,bbw,Not Endangered,24500
baba1266,atla1278,Babanki,bbk,Not Endangered,39000
baba1267,aust1307,Baba Malay,mbf,8b (Nearly extinct),12000
baba1268,aust1307,Babatana,baa,Not Endangered,7070
baba1273,book1242,Babalia Creole Arabic,bbz,7 (Shifting),3940
babi1235,atha1245,Witsuwit'en-Babine,bcr,8a (Moribund),430
babu1240,aust1307,Babuza,bzg,10 (Extinct),0
baca1243,aust1307,Bacanese Malay,btj,8b (Nearly extinct),6
baca1246,afro1255,Bacama,bcy,Not Endangered,150000
bact1239,indo1319,Bactrian,xbc,unk,-1
bada1257,drav1251,Badaga,bfq,7 (Shifting),134000
bada1258,atla1278,Bada (Nigeria),bau,Not Endangered,40000
bada1261,aust1307,Bada (Indonesia),bhz,Not Endangered,9780
bade1240,unat1236,Badeshi,bdz,10 (Extinct),0
bade1248,afro1255,Bade,bde,Not Endangered,338000
badi1246,pama1250,Badimaya,bia,10 (Extinct),3
badi1247,more1255,Ngkontar Baedi,khd,8a (Moribund),5
badj1244,pama1250,Badjirri,jbi,8b (Nearly extinct),0
badu1237,aust1307,Badui,bac,Not Endangered,20000
bady1239,atla1278,Jaad-Badyara,pbp,6b (Threatened),19110
baeg1237,aust1307,Baeggu,bvd,Not Endangered,5900
bael1237,aust1307,Baelelea,bvc,Not Endangered,8800
baet1237,aust1307,Baetora,btr,Not Endangered,1330
bafa1247,atla1278,Bafaw-Balong,bwt,Not Endangered,8400
bafa1249,atla1278,Bafanji,bfj,Not Endangered,18000
bafi1243,atla1278,Bafia,ksf,Not Endangered,60000
bafu1246,atla1278,Bafut,bfd,Not Endangered,100000
baga1270,atla1278,Baga Manduri,bmd,7 (Shifting),4000
baga1271,book1242,Baga Kaloum,bqf,10 (Extinct),0
baga1272,atla1278,Baga Sitemu,bsp,7 (Shifting),40000
baga1273,atla1278,Baga Koga,bgo,7 (Shifting),5000
baga1274,book1242,Baga Sobané,bsv,10 (Extinct),0
baga1275,atla1278,Pukur,bcg,7 (Shifting),3700
baga1276,atla1278,Baga Mboteni,bgm,7 (Shifting),4900
bagh1251,indo1319,Bagheli,bfy,Not Endangered,2680000
bagi1244,atla1278,Bagirmi Fulfulde,fui,Not Endangered,180000
bagi1246,cent2225,Bagirmi,bmi,Not Endangered,44800
bago1245,atla1278,Bago-Kusuntu,bqg,7 (Shifting),9900
bagr1243,indo1319,Bagri,bgq,Not Endangered,2163000
bagu1251,kwer1242,Bagusa,bqb,Not Endangered,300
bagu1252,nucl1709,Bagupi,bpi,7 (Shifting),50
bagv1239,nakh1245,Bagvalal,kva,7 (Shifting),1450
baha1256,taik1256,Baha Buyang,yha,8a (Moribund),600
baha1257,aust1307,Bahau,bhv,Not Endangered,19000
baha1258,west2604,Baham,bdw,6b (Threatened),1100
baha1259,afro1255,Baharna Arabic,abv,Not Endangered,737000
baha1260,indo1319,Bahamas Creole English,bah,Not Endangered,309000
baha1262,book1242,Bahau River Kenyah,bwv,unk,-1
bahi1252,sino1245,Bahing,bhj,8b (Nearly extinct),15250
bahi1254,sepi1257,Bahinemo,bjh,6b (Threatened),550
bahn1262,aust1305,Bahnar,bdq,Not Endangered,228000
baho1237,aust1307,Bahonsuai,bsu,7 (Shifting),780
baib1251,baib1250,Baibai,bbf,7 (Shifting),340
baii1251,atla1278,Bai,bdj,7 (Shifting),2500
baik1238,aust1307,Baikeno,bkx,6b (Threatened),72000
baim1244,sino1245,Baima,bqh,7 (Shifting),10000
baim1245,nucl1709,Baimak,bmx,Not Endangered,650
bain1259,atla1278,Bainounk-Gujaher,bab,6b (Threatened),10800
bain1260,book1242,Bainouk-Samik,bcb,7 (Shifting),1850
bain1261,atla1278,Bainouk-Gunyaamolo-Gutobor,bcz,7 (Shifting),30000
bais1242,atla1278,Baissa Fali,fah,10 (Extinct),0
bais1246,afro1255,Baiso,bsw,7 (Shifting),4620
baja1265,indo1319,Bajan,bjs,Not Endangered,256000
baje1238,indo1319,Bajelani,bjm,6b (Threatened),59000
baka1272,atla1278,Baka (Cameroon),bkc,6b (Threatened),43200
baka1273,atla1278,Bakaka,bqz,6b (Threatened),30000
baka1274,cent2225,Baka (South Sudan),bdh,Not Endangered,26300
baka1277,cari1283,Bakairí,bkq,7 (Shifting),950
bakh1245,indo1319,Bakhtiari,bqi,Not Endangered,1210000
baki1244,aust1307,Baki,bki,7 (Shifting),350
bako1249,atla1278,Bakoko,bkh,Not Endangered,50000
bako1250,atla1278,Bakole,kme,7 (Shifting),300
bakp1238,atla1278,Bakpinka,bbs,10 (Extinct),0
baku1263,aust1307,Bakumpai,bkr,Not Endangered,100000
baku1265,book1242,Bakung Kenyah,boc,unk,-1
bakw1243,krua1234,Bakwé,bjw,Not Endangered,10300
bala1301,atla1278,Balanta-Kentohe,ble,Not Endangered,369000
bala1302,atla1278,Balanta-Ganja,bjt,Not Endangered,116000
bala1306,book1242,Balau,blg,6b (Threatened),5000
bala1310,aust1307,Balangao,blw,Not Endangered,11500
bala1311,aust1307,Balangingi,sse,Not Endangered,85000
bala1314,aust1307,Balaesang,bls,7 (Shifting),3300
bala1315,aust1307,Balantak,blz,Not Endangered,20500
bald1241,afro1255,Baldemu,bdn,10 (Extinct),0
bali1245,atla1278,Bali (Nigeria),bcn,7 (Shifting),2000
bali1274,atla1278,Bali (Democratic Republic of Congo),bcp,Not Endangered,42000
bali1278,aust1307,Balinese,ban,Not Endangered,3300000
bali1279,aust1307,Balinese Malay,mhp,6b (Threatened),25000
balk1252,indo1319,Balkan Romani,rmn,Not Endangered,595040
balk1254,turk1311,Rumelian Turkish,bgx,7 (Shifting),331000
balo1261,atla1278,Loi-Likila,biz,Not Endangered,20000
balo1264,atla1278,Balo,bqo,6b (Threatened),2230
balt1257,indo1319,Baltic Romani,rml,6b (Threatened),34010
balt1258,sino1245,Balti,bft,Not Endangered,392800
balu1257,aust1307,Paluai,blq,Not Endangered,2000
bama1249,sign1238,Langue de Signes Malienne,bog,7 (Shifting),65000
bama1251,atla1278,Bamali,bbq,Not Endangered,10800
bamb1262,maoo1243,Bambassi,myf,7 (Shifting),2300
bamb1265,atla1278,Bambalang,bmo,Not Endangered,29000
bamb1266,atla1278,Bambili-Bambui,baw,Not Endangered,12500
bamb1269,mand1469,Bambara,bam,Not Endangered,4133340
bamb1270,aust1307,Bambam,ptu,Not Endangered,42100
bame1260,atla1278,Bamenyam,bce,Not Endangered,5300
bamu1253,atla1278,Bamun,bax,Not Endangered,420000
bamu1254,atla1278,Bamukumbit,bqt,Not Endangered,12000
bamu1256,atla1278,Bamunka,bvm,Not Endangered,31000
bamu1257,kiwa1251,Bamu,bcf,Not Endangered,6310
bamw1238,atla1278,Bamwe,bmg,Not Endangered,20000
bana1288,aust1307,Banao Itneg,bjx,Not Endangered,3500
bana1292,lowe1437,Banaro,byz,7 (Shifting),4000
bana1305,afro1255,Bana,bcw,6b (Threatened),23000
bana1306,book1242,Banawá,bnh,unk,-1
band1337,book1242,Bandjigali,bjd,unk,-1
band1340,atla1278,Bandial,bqj,7 (Shifting),15700
band1342,atla1278,Banda-Mbrès,bqk,Not Endangered,42500
band1343,atla1278,Banda-Banda,bpd,Not Endangered,102000
band1344,atla1278,Banda-Bambari,liy,Not Endangered,183000
band1345,atla1278,Banda-Ndélé,bfl,Not Endangered,35500
band1348,atla1278,Banda-Yangere,yaj,Not Endangered,26500
band1352,mand1469,Bandi,bza,Not Endangered,143000
band1353,aust1307,Banda Malay,bpq,Not Endangered,3690
band1355,aust1307,Banda (Indonesia),bnd,7 (Shifting),3000
bang1339,pama1250,Banggarla,bjb,10 (Extinct),0
bang1345,atla1278,Bangba,bbe,Not Endangered,11000
bang1347,atla1278,Ngombe-Bangandu,bgf,7 (Shifting),2700
bang1348,atla1278,Bangwinji,bsj,Not Endangered,6000
bang1350,atla1278,Bangubangu,bnx,Not Endangered,246000
bang1353,atla1278,Bangala,bxg,Not Endangered,3500000
bang1354,atla1278,Bobangi,bni,Not Endangered,164340
bang1356,atla1278,Bangolan,bgj,Not Endangered,14000
bang1363,bang1363,Bangime,dba,7 (Shifting),2000
bang1365,aust1307,Bangka,mfb,8b (Nearly extinct),340000
bang1368,aust1307,Banggai,bgz,7 (Shifting),88300
bani1254,araw1281,Avane,bvv,10 (Extinct),0
bani1255,araw1281,Baniwa do Icana,bwi,7 (Shifting),6420
banj1239,aust1307,Banjar,bjn,Not Endangered,3655000
bank1251,sign1238,Ban Khor Sign Language,bfk,7 (Shifting),400
bank1256,atla1278,Bankon,abb,6b (Threatened),12000
bank1258,mand1469,Bankagooma,bxw,7 (Shifting),6000
bank1259,dogo1299,Bankan Tey Dogon,dbw,7 (Shifting),1320
bann1247,aust1307,Bannoni,bcm,Not Endangered,4500
bant1281,sino1245,Bantawa,bap,7 (Shifting),166600
bant1286,aust1307,Bantik,bnq,8a (Moribund),1200
bant1288,aust1307,Bantoanon,bno,Not Endangered,75000
bant1293,aust1307,Bantayanon,bfx,Not Endangered,71600
baou1238,atla1278,Baoulé,bci,Not Endangered,4654060
bara1357,sino1245,Baraamu,brd,8b (Nearly extinct),215
bara1361,atla1278,Barambu,brm,6b (Threatened),25600
bara1362,atla1278,Barama,bbg,6b (Threatened),1000
bara1367,aust1307,Barakai,baj,Not Endangered,4450
bara1369,aust1307,Bara Malagasy,bhr,Not Endangered,724000
bara1370,aust1307,Baram Kayan,kys,6b (Threatened),4150
bara1371,aust1307,Baras,brs,7 (Shifting),64
bara1375,geel1240,Barapasi,brp,6b (Threatened),2500
bara1378,anim1240,Baramu,bmz,Not Endangered,850
bara1380,tuca1253,Barasana-Eduria,bsn,7 (Shifting),1890
bara1404,pama1250,Barababaraba,rbp,8b (Nearly extinct),0
barb1242,unat1236,Barbacoas,bpb,10 (Extinct),0
barb1263,chum1262,Barbareño,boi,10 (Extinct),0
barc1235,krua1234,Barclayville Grebo,gry,Not Endangered,40500
bard1255,nyul1248,Bardi,bcj,8b (Nearly extinct),30
bare1276,araw1281,Baré,bae,8b (Nearly extinct),2
bare1279,afro1255,Barain,bva,7 (Shifting),4100
barg1252,nucl1709,Bargam,mlp,6b (Threatened),4000
bari1241,pidg1258,Barikanchi,bxo,10 (Extinct),0
bari1284,nilo1247,Bari,bfa,Not Endangered,595000
bari1286,aust1307,Bariai,bch,Not Endangered,1400
bari1290,yare1250,Bariji,bjc,Not Endangered,460
bari1297,chib1249,Barí,mot,6b (Threatened),5020
bari1298,tura1263,Barikewa,jbk,Not Endangered,320
baro1252,atla1278,Barombi,bbi,7 (Shifting),3000
baro1253,aust1307,Barok,bjk,6b (Threatened),2740
barr1247,pama1250,Barrow Point,bpt,10 (Extinct),0
barr1251,chib1249,Barro Negro Tunebo,tbn,7 (Shifting),300
baru1267,anga1289,Baruya,byr,Not Endangered,6600
baru1269,nucl1709,Baruga,bjz,Not Endangered,2230
barw1243,atla1278,Barwe,bwg,6b (Threatened),15000
barz1241,afro1255,Barzani Jewish Neo-Aramaic,bjf,8b (Nearly extinct),6
basa1280,atla1278,Basa-Gumna,bsl,10 (Extinct),0
basa1281,atla1278,Basa-Gurmana,buj,6b (Threatened),2000
basa1282,atla1278,Basa (Nigeria),bzw,Not Endangered,100000
basa1284,atla1278,Basa (Cameroon),bas,Not Endangered,300000
basa1286,aust1307,Basap,bdb,6b (Threatened),15000
basa1287,aust1307,Basay,byq,10 (Extinct),0
bash1263,indo1319,Bashkardi,bsg,7 (Shifting),7030
bash1264,turk1311,Bashkir,bak,6b (Threatened),1235040
bask1236,gong1255,Basketo,bst,6b (Threatened),101560
basq1248,basq1248,Basque,eus,6b (Threatened),537860
basq1249,basq1248,Navarro-Labourdin Basque,bqe,unk,-1
bass1258,atla1278,Bassari-Tanda,bsc,6b (Threatened),36800
bass1259,atla1278,Bassa-Kontagora,bsr,10 (Extinct),0
bass1260,atla1278,Bassossi,bsi,Not Endangered,5000
bata1285,atla1278,Batanga,bnm,6b (Threatened),13750
bata1288,aust1307,Batak Simalungun,bts,Not Endangered,1200000
bata1289,aust1307,Batak Toba,bbc,6b (Threatened),2000000
bata1290,aust1307,Batak Angkola,akb,6b (Threatened),750000
bata1291,aust1307,Batak Mandailing,btm,6b (Threatened),1100000
bata1292,aust1307,Batak Alas-Kluet,btz,Not Endangered,195000
bata1293,aust1307,Batak Karo,btx,6b (Threatened),600000
bata1294,aust1307,Batak Dairi,btd,6b (Threatened),1200000
bata1297,aust1307,Bataan Ayta,ayt,7 (Shifting),1000
bata1298,aust1307,Batad Ifugao,ifb,Not Endangered,10100
bata1301,aust1307,Batak,bya,7 (Shifting),360
bata1314,afro1255,Bata,bta,Not Endangered,152500
bate1261,indo1319,Bateri,btv,6b (Threatened),35600
bate1262,aust1305,Batek,btq,7 (Shifting),1000
bath1244,afro1255,Bathari,bhm,8a (Moribund),200
bati1251,atla1278,Bati (Cameroonh),btc,7 (Shifting),800
bati1253,aust1307,Bati (Indonesia),bvt,7 (Shifting),3500
bats1242,nakh1245,Bats,bbl,8a (Moribund),600
batu1255,atla1278,Batu,btu,Not Endangered,25000
batu1258,aust1307,Batuley,bay,6b (Threatened),3640
batu1260,aust1307,Batui,zbt,7 (Shifting),850
baty1234,pama1250,Batyala,xby,10 (Extinct),24
baub1235,aust1307,Bau-Jagoi Bidayuh,sne,6b (Threatened),29200
bauc1238,atla1278,Bauchi,bsf,Not Endangered,20000
baur1251,indo1319,Bauria,bge,Not Endangered,63000
baur1252,aust1307,Bauro,bxa,Not Endangered,4980
baur1253,araw1281,Baure,brg,8b (Nearly extinct),67
bauu1244,nucl1709,Bau,bbd,6b (Threatened),3150
bauw1240,mail1249,Bauwaki,bwk,Not Endangered,520
bauz1241,geel1240,Bauzi,bvz,Not Endangered,1500
bava1246,indo1319,Bavarian,bar,6b (Threatened),14359000
bawm1236,sino1245,Bawm Chin,bgr,6b (Threatened),15140
baya1257,pama1250,Bayali,bjy,10 (Extinct),0
bayb1234,aust1307,Baybayanon,bvy,Not Endangered,10000
bayg1239,daju1249,Baygo,byg,10 (Extinct),0
baym1241,miwo1274,Bay Miwok,mkq,unk,-1
bayo1255,atla1278,Kugere-Kuxinge,bda,6b (Threatened),28340
bayo1260,bayo1259,Bayono,byl,6b (Threatened),100
bayu1240,pama1250,Bayungu,bxj,10 (Extinct),0
bazi1237,uncl1493,Bazigar,bfr,7 (Shifting),58200
beam1240,bosa1245,Beami,beo,Not Endangered,4200
beav1236,atha1245,Beaver,bea,8a (Moribund),160
beba1238,atla1278,Beba,bfp,6b (Threatened),3000
bebe1248,atla1278,Bebele,beb,6b (Threatened),24000
bebe1250,atla1278,Bebe,bzv,Not Endangered,3550
bebe1252,aust1307,Bebeli,bek,8a (Moribund),3130
bebi1242,atla1278,Bebil,bxp,Not Endangered,6000
bedi1235,atla1278,Bedik,tnr,7 (Shifting),5200
bedj1245,cent2225,Nangnda,bjv,Not Endangered,36000
bedo1237,aust1307,Bedoanas,bed,7 (Shifting),180
beek1238,atla1278,Beeke,bkf,7 (Shifting),1000
beel1236,afro1255,Beele,bxq,10 (Extinct),120
beem1239,atla1278,Beembe,beq,Not Endangered,100000
beez1238,atla1278,Beezen,bnz,7 (Shifting),450
befa1241,atla1278,Menchum,bby,6b (Threatened),9000
begb1241,atla1278,Begbere-Ejar,bqv,6b (Threatened),106000
beja1238,afro1255,Beja,bej,Not Endangered,2491000
beka1241,aust1307,Riuk Bekati',bei,6b (Threatened),4000
bekw1241,atla1278,Bekwarra,bkv,Not Endangered,100000
bekw1242,atla1278,Bekwil,bkw,Not Endangered,18000
bela1254,indo1319,Belarusian,bel,6b (Threatened),2630500
bela1255,atla1278,Belanda Viri,bvi,Not Endangered,16000
bela1256,nilo1247,Belanda Bor,bxb,7 (Shifting),8000
bela1260,aust1307,Lemeting,beg,8a (Moribund),1240
belg1241,book1242,Belgian Sign Language,bvs,unk,-1
belh1239,sino1245,Belhariya,byw,8a (Moribund),612
beli1257,cent2225,Beli (South Sudan),blm,7 (Shifting),65000
beli1258,nucl1708,Beli (Papua New Guinea),bey,6b (Threatened),2200
beli1260,indo1319,Belize Kriol English,bzj,7 (Shifting),170000
bell1243,sali1255,Bella Coola,blc,8b (Nearly extinct),17
bell1261,drav1251,Bellari,brw,7 (Shifting),1000
beln1234,afro1255,Belneng,glb,Not Endangered,500
bemb1255,atla1278,Bembe,bmb,7 (Shifting),274000
bemb1257,atla1278,Bemba (Zambia),bem,Not Endangered,4110000
bemb1258,book1242,Bemba (Democratic Republic of Congo),bmy,unk,-1
bena1260,atla1278,Bena (Nigeria),yun,Not Endangered,95000
bena1262,atla1278,Bena (Tanzania),bez,Not Endangered,592000
bena1264,nucl1709,Benabena,bef,6b (Threatened),45000
benc1235,gong1255,Bench,bcq,6b (Threatened),370600
bend1258,atla1278,Bende,bdp,7 (Shifting),41000
bend1260,cent2225,Bendi,bct,Not Endangered,32000
beng1239,sign1238,Kata Kolok,bqy,7 (Shifting),1125
beng1280,indo1319,Bengali,ben,Not Endangered,228454730
beng1282,atla1278,Benga,bng,8a (Moribund),5500
beng1286,mand1469,Beng,nhb,Not Endangered,17000
beng1287,aust1307,Benggoi,bgy,7 (Shifting),350
beng1290,book1242,Bengkulu,bke,unk,-1
bent1237,aust1307,Bentong,bnu,6b (Threatened),10100
bent1238,dogo1299,Ben Tey Dogon,dbt,7 (Shifting),3000
beny1237,aust1307,Benyadu',byd,Not Endangered,54000
beot1247,beot1247,Beothuk,bue,unk,-1
bepo1240,nucl1709,Bepour,bie,8a (Moribund),50
bera1259,atla1278,Bera,brf,6b (Threatened),120000
bera1261,cent2225,Berakou,bxv,10 (Extinct),0
bera1262,aust1307,Berau Malay,bve,Not Endangered,11200
bera1264,aust1307,Berawan,lod,unk,-1
berb1259,indo1319,Berbice Creole Dutch,brc,10 (Extinct),0
beri1253,sepi1257,Berinomo,bit,7 (Shifting),350
beri1254,toro1256,Berik,bkl,6b (Threatened),1200
bero1242,atla1278,Berom,bom,Not Endangered,1250000
bert1248,bert1248,Berta,wti,7 (Shifting),377000
bert1249,saha1256,Berti,byt,10 (Extinct),0
besi1244,aust1305,Besisi,mhe,7 (Shifting),2990
besm1235,atla1278,Besme,bes,7 (Shifting),1230
beso1237,aust1307,Besoa,bep,7 (Shifting),4280
beta1252,aust1307,Betawi,bew,6b (Threatened),5000000
beta1253,toro1256,Betaf,bfe,7 (Shifting),600
bete1261,atla1278,Bete (Yukubenic),byf,8a (Moribund),50
bete1262,atla1278,Bete-Bendi,btt,Not Endangered,100000
beti1248,atla1278,Beti (Côte d'Ivoire),eot,7 (Shifting),200
beti1250,book1242,Beti (Cameroon),btb,unk,-1
bett1235,drav1251,Betta Kurumba,xub,7 (Shifting),32000
bezh1248,nakh1245,Bezhta,kap,7 (Shifting),6800
bhad1241,indo1319,Bhadrawahi,bhd,6b (Threatened),116000
bhal1245,book1242,Bhalay,bhx,6b (Threatened),8670
bhar1241,indo1319,Bharia,bha,Not Endangered,197000
bhat1237,book1242,Bhatola,btl,unk,-1
bhat1263,indo1319,Bhattiyali,bht,Not Endangered,24000
bhat1265,indo1319,Bhatri,bgw,Not Endangered,334000
bhay1238,indo1319,Bhaya,bhe,7 (Shifting),70
bhel1238,atla1278,Bhele,bhy,6b (Threatened),15000
bhil1251,indo1319,Bhili,bhb,Not Endangered,3290000
bhil1253,indo1319,Bhilali,bhi,Not Endangered,753000
bhoj1244,indo1319,Bhojpuri,bho,Not Endangered,52245300
bhot1235,sino1245,Bhoti Kinnauri,nes,6b (Threatened),6790
bhun1242,indo1319,Bhunjia,bhu,6b (Threatened),6790
biaf1240,atla1278,Biafada,bif,6b (Threatened),54500
biag1234,koia1260,Biage,bdf,Not Endangered,1100
biak1248,aust1307,Biak,bhw,8a (Moribund),70000
bial1238,atla1278,Biali,beh,Not Endangered,166080
bian1251,anim1240,Bian Marind,bpv,7 (Shifting),2900
bian1252,goil1242,Biangai,big,Not Endangered,1400
biao1253,taik1256,Shidong Biao,byk,Not Endangered,80000
biao1254,hmon1336,Biao-Jiao Mien,bje,Not Endangered,43000
biao1256,hmon1336,Biao Mon,bmt,6b (Threatened),20000
biat1246,aust1307,Biatah Bidayuh,bth,6b (Threatened),72380
bibb1234,pama1250,Bibbulman,xbp,10 (Extinct),0
bidi1241,afro1255,Bidiyo,bid,Not Endangered,14000
bidy1243,pama1250,Bidyara,bym,10 (Extinct),0
bidy1244,atla1278,Kanyaki-Kagbaaga-Kajoko Bidyogo,bjg,Not Endangered,36000
biem1237,aust1307,Biem,bmc,Not Endangered,2200
bier1244,aust1307,Bierebo,bnk,7 (Shifting),800
bier1246,aust1307,Bieria,brj,8a (Moribund),70
biet1238,sino1245,Biete,biu,6b (Threatened),19000
biga1237,pama1250,Bigambal,xbe,10 (Extinct),0
biga1238,aust1307,Biga,bhc,7 (Shifting),300
bign1238,aust1307,Big Nambas,nmb,Not Endangered,3350
biha1246,aust1307,Bih,ibh,8b (Nearly extinct),10
bijo1238,aust1305,Bijori,bix,Not Endangered,25000
bika1251,book1242,Bikaru-Bragge,bic,7 (Shifting),100
biky1238,atla1278,Bikya,byb,10 (Extinct),0
bila1253,indo1319,Bilaspuri,kfs,Not Endangered,296000
bila1255,atla1278,Bila,bip,Not Endangered,40000
bila1257,nucl1709,Karen,bql,8a (Moribund),30
bilb1241,aust1307,Bilibil,brz,6b (Threatened),1250
bilb1242,aust1307,Bilba,bpz,Not Endangered,7000
bile1244,atla1278,Bile,bil,7 (Shifting),38000
bili1260,afro1255,Bilin,byn,6b (Threatened),112000
bilm1238,saha1256,Bilma Kanuri,bms,Not Endangered,20000
bilo1248,siou1252,Biloxi,bll,unk,-1
bilu1244,aust1307,Bilur,bxf,Not Endangered,4180
bilu1245,bilu1245,Bilua,blb,7 (Shifting),8740
bima1247,aust1307,Bima,bhp,Not Endangered,500000
bimi1240,nucl1709,Bimin,bhl,6b (Threatened),2250
bimo1239,atla1278,Bimoba,bim,6b (Threatened),176000
bina1270,atla1278,Bina (Nigeria),byj,7 (Shifting),7000
bina1271,aust1307,Bina (Papua New Guinea),bmn,10 (Extinct),0
bina1275,mail1249,Binahari-Neme,bxz,Not Endangered,630
bina1277,nucl1709,Binandere,bhg,Not Endangered,7000
bine1240,east2503,Bine,bon,Not Endangered,2000
bini1246,atla1278,Bini,bin,Not Endangered,1931670
binj1249,atla1278,Binji,bpj,Not Endangered,165000
bino1237,aust1307,Binongan Itneg,itb,Not Endangered,7500
bint1245,aust1307,Bintauna,bne,7 (Shifting),2800
bint1246,aust1307,Bintulu,bny,6b (Threatened),4200
binu1244,aust1307,Talaandig-Binukid,bkd,Not Endangered,122000
binu1245,nucl1709,Binumarien,bjr,Not Endangered,1200
bipi1237,aust1307,Bipi,biq,Not Endangered,1380
bira1253,bira1253,Ongota,bxe,8b (Nearly extinct),10
bira1254,aust1307,Birao,brr,Not Endangered,5900
birg1239,afro1255,Birgit,btf,Not Endangered,10400
birh1242,aust1305,Birhor,biy,7 (Shifting),2000
biri1256,pama1250,Biri,bzr,10 (Extinct),0
biri1259,lake1255,Biritai,bqq,7 (Shifting),250
birk1242,nubi1251,Birked,brk,10 (Extinct),0
birr1240,cent2225,Birri,bvq,7 (Shifting),200
birr1241,pama1250,Birrpayi,xbj,10 (Extinct),0
birw1238,atla1278,Birwa,brl,6b (Threatened),71000
bise1238,ijoi1239,Biseni,ije,7 (Shifting),4800
bish1244,indo1319,Bishnupriya Manipuri,bpy,6b (Threatened),119600
bish1246,atla1278,Bishuo,bwh,10 (Extinct),0
bisi1244,sepi1257,Bisis,bnw,7 (Shifting),3500
